sales_id,order_id,customer_id,crop_id,warehouse_id,sale_date,quantity_kg,unit_price_thb,total_amount_thb,discount_pct,payment_status,sale_channel
SAL-000185,ORD-000068,CUS-0188,CRP-010,WH-015,2022-08-07,2101.97,173.85,365427.48,0,ค้างชำระ,ออนไลน์
SAL-000186,ORD-000069,CUS-0060,CRP-014,WH-005,2022-04-22,3522.31,87.65,308730.47,2,ชำระแล้ว,ตลาดกลาง
SAL-000187,ORD-000069,CUS-0060,CRP-002,WH-014,2022-04-22,998.43,9.73,9714.72,0,ชำระแล้ว,ออนไลน์
SAL-000188,ORD-000070,CUS-0101,CRP-008,WH-010,2024-07-02,2746.03,99.48,273175.06,2,ชำระแล้ว,ตรงจากคลัง
SAL-000189,ORD-000070,CUS-0101,CRP-007,WH-002,2024-07-02,141.17,6.05,854.08,2,บางส่วน,ตรงจากคลัง
SAL-000190,ORD-000070,CUS-0101,CRP-015,WH-006,2024-07-02,3837.35,6.79,26055.61,2,บางส่วน,ตลาดกลาง
SAL-000191,ORD-000071,CUS-0188,CRP-010,WH-004,2022-02-02,1059.02,142.86,151291.6,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000192,ORD-000071,CUS-0188,CRP-009,WH-005,2022-02-02,1099.16,23.43,25753.32,0,ชำระแล้ว,ตรงจากคลัง
SAL-000193,ORD-000072,CUS-0055,CRP-015,WH-003,2021-02-01,3551.42,8.0,28411.36,0,ชำระแล้ว,ออนไลน์
SAL-000194,ORD-000072,CUS-0055,CRP-010,WH-014,2021-02-01,2524.25,205.83,519566.38,5,ชำระแล้ว,ออนไลน์
SAL-000195,ORD-000072,CUS-0055,CRP-005,WH-004,2021-02-01,4534.89,4.47,20270.96,0,บางส่วน,ออนไลน์
SAL-000196,ORD-000072,CUS-0055,CRP-002,WH-004,2021-02-01,3804.54,15.34,58361.64,0,ชำระแล้ว,ออนไลน์
SAL-000197,ORD-000073,CUS-0054,CRP-009,WH-009,2023-08-11,1746.17,36.72,64119.36,0,ชำระแล้ว,ตลาดกลาง
SAL-000198,ORD-000073,CUS-0054,CRP-006,WH-005,2023-08-11,1152.53,91.61,105583.27,0,ชำระแล้ว,ตรงจากคลัง
SAL-000199,ORD-000073,CUS-0054,CRP-007,WH-011,2023-08-11,1829.62,5.33,9751.87,2,ชำระแล้ว,ตรงจากคลัง
SAL-000200,ORD-000073,CUS-0054,CRP-003,WH-003,2023-08-11,6223.55,18.57,115571.32,0,ค้างชำระ,สัญญาซื้อขาย
SAL-000201,ORD-000074,CUS-0037,CRP-010,WH-002,2024-12-24,185.1,231.84,42913.58,0,ชำระแล้ว,ออนไลน์
SAL-000202,ORD-000074,CUS-0037,CRP-015,WH-004,2024-12-24,6085.2,7.71,46916.89,0,ชำระแล้ว,ตรงจากคลัง
SAL-000203,ORD-000074,CUS-0037,CRP-004,WH-001,2024-12-24,4145.87,13.52,56052.16,0,ชำระแล้ว,ตรงจากคลัง
SAL-000204,ORD-000074,CUS-0037,CRP-001,WH-004,2024-12-24,2611.9,13.62,35574.08,2,ค้างชำระ,ตลาดกลาง
SAL-000205,ORD-000075,CUS-0174,CRP-011,WH-012,2024-01-18,2994.2,105.01,314420.94,0,ชำระแล้ว,ตลาดกลาง
SAL-000206,ORD-000076,CUS-0095,CRP-003,WH-006,2025-11-05,6049.55,27.56,166725.6,0,ชำระแล้ว,ตรงจากคลัง
SAL-000207,ORD-000076,CUS-0095,CRP-004,WH-006,2025-11-05,9051.07,14.09,127529.58,0,ค้างชำระ,ตลาดกลาง
SAL-000208,ORD-000077,CUS-0148,CRP-002,WH-007,2025-07-14,2829.97,9.38,26545.12,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000209,ORD-000078,CUS-0042,CRP-006,WH-004,2023-01-09,677.56,82.5,55898.7,0,ชำระแล้ว,ออนไลน์
SAL-000210,ORD-000079,CUS-0184,CRP-013,WH-012,2025-03-08,1443.89,15.27,22048.2,0,ชำระแล้ว,ตรงจากคลัง
SAL-000211,ORD-000079,CUS-0184,CRP-012,WH-011,2025-03-08,3160.15,1.25,3950.19,0,ชำระแล้ว,ตลาดกลาง
SAL-000212,ORD-000079,CUS-0184,CRP-015,WH-008,2025-03-08,3022.1,10.89,32910.67,0,บางส่วน,ออนไลน์
SAL-000213,ORD-000079,CUS-0184,CRP-008,WH-003,2025-03-08,301.88,70.04,21143.68,0,ชำระแล้ว,ออนไลน์
SAL-000214,ORD-000080,CUS-0056,CRP-015,WH-003,2024-01-06,7922.35,11.27,89284.88,2,ค้างชำระ,ตลาดกลาง
SAL-000215,ORD-000081,CUS-0180,CRP-006,WH-014,2023-12-08,1960.79,59.73,117117.99,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000216,ORD-000081,CUS-0180,CRP-001,WH-002,2023-12-08,7443.72,13.56,100936.84,2,ชำระแล้ว,ตรงจากคลัง
SAL-000217,ORD-000082,CUS-0156,CRP-012,WH-008,2024-12-24,2660.44,1.62,4309.91,0,ชำระแล้ว,ตลาดกลาง
SAL-000218,ORD-000083,CUS-0184,CRP-008,WH-010,2025-10-17,715.27,103.16,73787.25,0,ค้างชำระ,ตรงจากคลัง
SAL-000219,ORD-000083,CUS-0184,CRP-012,WH-009,2025-10-17,2310.08,1.56,3603.72,0,ชำระแล้ว,ออนไลน์
SAL-000220,ORD-000084,CUS-0153,CRP-012,WH-012,2024-09-21,2552.72,1.58,4033.3,0,ชำระแล้ว,ตลาดกลาง
SAL-000221,ORD-000084,CUS-0153,CRP-011,WH-010,2024-09-21,1629.5,91.06,148382.27,0,บางส่วน,ตรงจากคลัง
SAL-000222,ORD-000084,CUS-0153,CRP-001,WH-014,2024-09-21,2026.13,14.01,28386.08,0,ชำระแล้ว,ตรงจากคลัง
SAL-000223,ORD-000085,CUS-0053,CRP-012,WH-005,2023-02-08,7224.28,1.77,12786.98,0,ค้างชำระ,ตลาดกลาง
SAL-000224,ORD-000085,CUS-0053,CRP-010,WH-002,2023-02-08,1894.75,227.79,431605.1,0,ชำระแล้ว,ตลาดกลาง
SAL-000225,ORD-000085,CUS-0053,CRP-009,WH-005,2023-02-08,818.27,35.97,29433.17,5,ค้างชำระ,ตลาดกลาง
SAL-000226,ORD-000086,CUS-0058,CRP-002,WH-002,2023-01-29,1038.45,13.13,13634.85,0,บางส่วน,ตรงจากคลัง
SAL-000227,ORD-000087,CUS-0056,CRP-003,WH-007,2022-12-14,4420.97,26.73,118172.53,0,ชำระแล้ว,ออนไลน์
SAL-000228,ORD-000088,CUS-0102,CRP-002,WH-007,2024-08-29,2242.13,11.41,25582.7,0,ค้างชำระ,ออนไลน์
SAL-000229,ORD-000089,CUS-0085,CRP-006,WH-014,2024-10-04,183.61,99.05,18186.57,5,ชำระแล้ว,ตลาดกลาง
SAL-000230,ORD-000089,CUS-0085,CRP-007,WH-001,2024-10-04,1577.69,5.92,9339.92,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000231,ORD-000089,CUS-0085,CRP-005,WH-005,2024-10-04,299.42,5.0,1497.1,0,ค้างชำระ,ตลาดกลาง
SAL-000232,ORD-000089,CUS-0085,CRP-002,WH-006,2024-10-04,9988.22,9.74,97285.26,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000233,ORD-000090,CUS-0171,CRP-006,WH-012,2025-07-26,220.21,61.65,13575.95,5,ชำระแล้ว,ตรงจากคลัง
SAL-000234,ORD-000090,CUS-0171,CRP-004,WH-003,2025-07-26,5674.21,8.69,49308.88,0,ค้างชำระ,ตรงจากคลัง
SAL-000235,ORD-000090,CUS-0171,CRP-005,WH-003,2025-07-26,4386.77,3.65,16011.71,0,ชำระแล้ว,ตรงจากคลัง
SAL-000236,ORD-000090,CUS-0171,CRP-003,WH-010,2025-07-26,7980.6,21.75,173578.05,0,ชำระแล้ว,ตรงจากคลัง
SAL-000237,ORD-000091,CUS-0086,CRP-013,WH-014,2025-04-21,1128.87,11.64,13140.05,10,ชำระแล้ว,สัญญาซื้อขาย
SAL-000238,ORD-000092,CUS-0127,CRP-015,WH-010,2022-05-26,7529.41,7.45,56094.1,0,ชำระแล้ว,ออนไลน์
SAL-000239,ORD-000092,CUS-0127,CRP-003,WH-009,2022-05-26,3698.4,17.27,63871.37,0,บางส่วน,ตรงจากคลัง
SAL-000240,ORD-000093,CUS-0031,CRP-001,WH-006,2022-11-23,2101.53,11.43,24020.49,0,ชำระแล้ว,ออนไลน์
SAL-000241,ORD-000093,CUS-0031,CRP-013,WH-007,2022-11-23,279.53,13.17,3681.41,0,ค้างชำระ,ตรงจากคลัง
SAL-000242,ORD-000093,CUS-0031,CRP-003,WH-006,2022-11-23,6231.57,21.59,134539.6,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000243,ORD-000093,CUS-0031,CRP-009,WH-006,2022-11-23,249.26,51.53,12844.37,0,ค้างชำระ,สัญญาซื้อขาย
SAL-000244,ORD-000094,CUS-0098,CRP-011,WH-015,2022-11-29,1239.86,106.79,132404.65,0,ค้างชำระ,ตลาดกลาง
SAL-000245,ORD-000094,CUS-0098,CRP-013,WH-013,2022-11-29,607.95,8.61,5234.45,5,ชำระแล้ว,ตลาดกลาง
SAL-000246,ORD-000095,CUS-0190,CRP-004,WH-009,2022-09-28,2957.09,9.45,27944.5,5,ค้างชำระ,ออนไลน์
SAL-000247,ORD-000095,CUS-0190,CRP-014,WH-001,2022-09-28,448.71,117.65,52790.73,0,ชำระแล้ว,ตลาดกลาง
SAL-000248,ORD-000095,CUS-0190,CRP-006,WH-013,2022-09-28,944.13,85.81,81015.8,0,ชำระแล้ว,ตลาดกลาง
SAL-000249,ORD-000095,CUS-0190,CRP-001,WH-013,2022-09-28,1125.64,14.21,15995.34,0,ค้างชำระ,ตลาดกลาง
SAL-000250,ORD-000096,CUS-0170,CRP-002,WH-003,2025-05-13,5296.08,13.32,70543.79,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000251,ORD-000096,CUS-0170,CRP-015,WH-015,2025-05-13,8320.25,8.93,74299.83,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000252,ORD-000096,CUS-0170,CRP-006,WH-001,2025-05-13,387.84,90.81,35219.75,0,ชำระแล้ว,ตรงจากคลัง
SAL-000253,ORD-000097,CUS-0023,CRP-015,WH-015,2023-05-28,7408.64,6.81,50452.84,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000254,ORD-000097,CUS-0023,CRP-009,WH-015,2023-05-28,1053.23,26.99,28426.68,0,ค้างชำระ,ออนไลน์
SAL-000255,ORD-000097,CUS-0023,CRP-006,WH-011,2023-05-28,1557.15,69.84,108751.36,0,ค้างชำระ,สัญญาซื้อขาย
SAL-000256,ORD-000098,CUS-0007,CRP-002,WH-009,2021-10-02,595.99,9.07,5405.63,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000257,ORD-000098,CUS-0007,CRP-004,WH-015,2021-10-02,6160.75,9.96,61361.07,0,ค้างชำระ,ตลาดกลาง
SAL-000258,ORD-000098,CUS-0007,CRP-007,WH-006,2021-10-02,580.24,6.18,3585.88,0,ชำระแล้ว,ตลาดกลาง
SAL-000259,ORD-000099,CUS-0054,CRP-015,WH-014,2025-03-24,871.93,11.28,9835.37,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000260,ORD-000099,CUS-0054,CRP-002,WH-012,2025-03-24,8636.79,12.01,103727.85,10,ชำระแล้ว,ตรงจากคลัง
SAL-000261,ORD-000099,CUS-0054,CRP-001,WH-013,2025-03-24,397.38,14.22,5650.74,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000262,ORD-000100,CUS-0136,CRP-013,WH-004,2025-12-21,1329.86,15.56,20692.62,0,ชำระแล้ว,ตลาดกลาง
SAL-000263,ORD-000100,CUS-0136,CRP-005,WH-008,2025-12-21,5835.02,5.05,29466.85,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000264,ORD-000101,CUS-0031,CRP-001,WH-007,2022-06-14,2830.65,12.8,36232.32,0,บางส่วน,ตลาดกลาง
SAL-000265,ORD-000101,CUS-0031,CRP-006,WH-011,2022-06-14,297.95,65.76,19593.19,0,ชำระแล้ว,ออนไลน์
SAL-000266,ORD-000101,CUS-0031,CRP-004,WH-001,2022-06-14,8026.46,12.63,101374.19,0,ชำระแล้ว,ตลาดกลาง
SAL-000267,ORD-000101,CUS-0031,CRP-011,WH-005,2022-06-14,2642.57,91.51,241821.58,0,ชำระแล้ว,ตรงจากคลัง
SAL-000268,ORD-000102,CUS-0127,CRP-002,WH-013,2025-01-10,5519.72,12.93,71369.98,0,ชำระแล้ว,ตลาดกลาง
SAL-000269,ORD-000103,CUS-0090,CRP-010,WH-007,2024-12-09,75.7,228.02,17261.11,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000270,ORD-000104,CUS-0091,CRP-015,WH-015,2021-12-08,5459.41,8.47,46241.2,0,บางส่วน,ตรงจากคลัง
SAL-000271,ORD-000104,CUS-0091,CRP-011,WH-007,2021-12-08,2198.32,99.65,219062.59,0,บางส่วน,ตรงจากคลัง
SAL-000272,ORD-000105,CUS-0061,CRP-013,WH-001,2023-06-25,104.03,5.95,618.98,0,ชำระแล้ว,ออนไลน์
SAL-000273,ORD-000106,CUS-0055,CRP-008,WH-004,2024-11-29,2996.96,48.74,146071.83,0,ชำระแล้ว,ตรงจากคลัง
SAL-000274,ORD-000106,CUS-0055,CRP-001,WH-006,2024-11-29,4228.03,15.64,66126.39,0,ชำระแล้ว,ตลาดกลาง
SAL-000275,ORD-000107,CUS-0108,CRP-013,WH-002,2025-03-07,2928.69,10.9,31922.72,0,ค้างชำระ,ตลาดกลาง
SAL-000276,ORD-000107,CUS-0108,CRP-014,WH-008,2025-03-07,4052.28,151.64,614487.74,0,ชำระแล้ว,ออนไลน์
SAL-000277,ORD-000108,CUS-0016,CRP-006,WH-015,2022-10-11,821.84,64.33,52868.97,0,บางส่วน,ตลาดกลาง
SAL-000278,ORD-000108,CUS-0016,CRP-015,WH-008,2022-10-11,7081.74,8.23,58282.72,0,ชำระแล้ว,ออนไลน์
SAL-000279,ORD-000109,CUS-0167,CRP-008,WH-005,2024-03-18,2642.17,87.17,230317.96,2,ชำระแล้ว,ตรงจากคลัง
SAL-000280,ORD-000110,CUS-0117,CRP-009,WH-015,2023-06-27,2089.83,57.72,120624.99,0,ชำระแล้ว,ออนไลน์
SAL-000281,ORD-000110,CUS-0117,CRP-014,WH-006,2023-06-27,6191.93,111.34,689409.49,0,ชำระแล้ว,ตลาดกลาง
SAL-000282,ORD-000110,CUS-0117,CRP-006,WH-006,2023-06-27,969.96,74.25,72019.53,2,ชำระแล้ว,ตลาดกลาง
SAL-000283,ORD-000110,CUS-0117,CRP-001,WH-005,2023-06-27,3051.59,12.61,38480.55,0,ชำระแล้ว,ตลาดกลาง
SAL-000284,ORD-000111,CUS-0069,CRP-007,WH-001,2024-01-29,1690.15,5.35,9042.3,0,ชำระแล้ว,ออนไลน์
SAL-000285,ORD-000111,CUS-0069,CRP-003,WH-005,2024-01-29,3245.8,24.28,78808.02,0,ค้างชำระ,ตรงจากคลัง
SAL-000286,ORD-000111,CUS-0069,CRP-010,WH-015,2024-01-29,2456.31,217.52,534296.55,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000287,ORD-000112,CUS-0115,CRP-006,WH-013,2025-06-06,1368.15,90.44,123735.49,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000288,ORD-000113,CUS-0181,CRP-012,WH-011,2025-02-18,6041.13,1.77,10692.8,0,ค้างชำระ,ออนไลน์
SAL-000289,ORD-000113,CUS-0181,CRP-002,WH-014,2025-02-18,4196.72,14.98,62866.87,0,ค้างชำระ,ตลาดกลาง
SAL-000290,ORD-000113,CUS-0181,CRP-004,WH-009,2025-02-18,7560.02,9.4,71064.19,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000291,ORD-000114,CUS-0184,CRP-010,WH-002,2022-02-10,2692.32,202.73,545814.03,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000292,ORD-000114,CUS-0184,CRP-007,WH-011,2022-02-10,1016.09,4.46,4531.76,2,ชำระแล้ว,ตลาดกลาง
SAL-000293,ORD-000114,CUS-0184,CRP-011,WH-009,2022-02-10,249.93,79.83,19951.91,0,ชำระแล้ว,ออนไลน์
SAL-000294,ORD-000114,CUS-0184,CRP-003,WH-002,2022-02-10,7429.21,26.38,195982.56,5,ชำระแล้ว,ตรงจากคลัง
SAL-000295,ORD-000115,CUS-0057,CRP-010,WH-005,2022-11-25,2956.54,168.1,496994.37,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000296,ORD-000115,CUS-0057,CRP-007,WH-010,2022-11-25,1485.08,8.07,11984.6,0,ค้างชำระ,ตรงจากคลัง
SAL-000297,ORD-000116,CUS-0041,CRP-010,WH-003,2024-06-11,2839.07,239.41,679701.75,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000298,ORD-000117,CUS-0182,CRP-005,WH-008,2022-09-01,7728.6,3.86,29832.4,5,บางส่วน,ตลาดกลาง
SAL-000299,ORD-000117,CUS-0182,CRP-009,WH-002,2022-09-01,413.61,55.12,22798.18,0,ค้างชำระ,สัญญาซื้อขาย
SAL-000300,ORD-000118,CUS-0103,CRP-011,WH-001,2024-08-01,1715.58,106.75,183138.16,5,ค้างชำระ,สัญญาซื้อขาย
SAL-000301,ORD-000118,CUS-0103,CRP-008,WH-002,2024-08-01,2911.53,73.73,214667.11,0,ชำระแล้ว,ตลาดกลาง
SAL-000302,ORD-000118,CUS-0103,CRP-005,WH-013,2024-08-01,4753.85,3.44,16353.24,0,ค้างชำระ,ตรงจากคลัง
SAL-000303,ORD-000119,CUS-0145,CRP-002,WH-002,2024-12-21,6150.02,14.53,89359.79,0,ค้างชำระ,สัญญาซื้อขาย
SAL-000304,ORD-000119,CUS-0145,CRP-010,WH-007,2024-12-21,1604.53,215.9,346418.03,2,บางส่วน,สัญญาซื้อขาย
SAL-000305,ORD-000119,CUS-0145,CRP-007,WH-003,2024-12-21,972.05,4.58,4451.99,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000306,ORD-000120,CUS-0162,CRP-011,WH-008,2025-10-18,2793.39,51.11,142770.16,2,ชำระแล้ว,ตรงจากคลัง
SAL-000307,ORD-000120,CUS-0162,CRP-012,WH-001,2025-10-18,7350.42,1.94,14259.81,0,ชำระแล้ว,ตรงจากคลัง
SAL-000308,ORD-000121,CUS-0176,CRP-007,WH-009,2022-12-09,65.38,8.19,535.46,0,ชำระแล้ว,ตลาดกลาง
SAL-000309,ORD-000121,CUS-0176,CRP-006,WH-005,2022-12-09,911.7,93.25,85016.03,2,ชำระแล้ว,ออนไลน์
SAL-000310,ORD-000121,CUS-0176,CRP-002,WH-002,2022-12-09,9840.37,15.62,153706.58,5,ชำระแล้ว,ตลาดกลาง
SAL-000311,ORD-000122,CUS-0056,CRP-007,WH-002,2022-11-03,265.01,6.39,1693.41,0,บางส่วน,ตรงจากคลัง
SAL-000312,ORD-000122,CUS-0056,CRP-011,WH-008,2022-11-03,1388.24,61.49,85362.88,0,ค้างชำระ,สัญญาซื้อขาย
SAL-000313,ORD-000122,CUS-0056,CRP-003,WH-003,2022-11-03,2450.33,26.28,64394.67,0,ชำระแล้ว,ตลาดกลาง
SAL-000314,ORD-000123,CUS-0075,CRP-009,WH-004,2024-07-02,2438.75,56.15,136935.81,0,ชำระแล้ว,ออนไลน์
SAL-000315,ORD-000124,CUS-0007,CRP-011,WH-002,2025-06-12,1509.7,80.83,122029.05,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000316,ORD-000124,CUS-0007,CRP-012,WH-007,2025-06-12,1827.55,1.67,3052.01,0,ชำระแล้ว,ตลาดกลาง
SAL-000317,ORD-000124,CUS-0007,CRP-003,WH-014,2025-06-12,6555.15,20.95,137330.39,0,ชำระแล้ว,ตลาดกลาง
SAL-000318,ORD-000125,CUS-0145,CRP-002,WH-001,2024-03-10,2427.04,14.92,36211.44,0,บางส่วน,ตลาดกลาง
SAL-000319,ORD-000126,CUS-0187,CRP-013,WH-006,2021-08-05,2950.72,6.66,19651.8,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000320,ORD-000126,CUS-0187,CRP-009,WH-010,2021-08-05,1842.95,50.5,93068.98,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000321,ORD-000126,CUS-0187,CRP-007,WH-001,2021-08-05,1236.54,6.55,8099.34,0,ชำระแล้ว,ตรงจากคลัง
SAL-000322,ORD-000126,CUS-0187,CRP-005,WH-004,2021-08-05,3330.52,4.73,15753.36,5,ชำระแล้ว,สัญญาซื้อขาย
SAL-000323,ORD-000127,CUS-0041,CRP-001,WH-003,2021-09-23,7250.5,15.28,110787.64,0,ชำระแล้ว,ตรงจากคลัง
SAL-000324,ORD-000127,CUS-0041,CRP-015,WH-002,2021-09-23,320.79,6.75,2165.33,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-000325,ORD-000128,CUS-0155,CRP-005,WH-004,2023-06-29,4849.52,3.75,18185.7,5,ชำระแล้ว,ออนไลน์
SAL-000326,ORD-000128,CUS-0155,CRP-012,WH-005,2023-06-29,5880.52,1.55,9114.81,0,ชำระแล้ว,ออนไลน์
SAL-000327,ORD-000129,CUS-0095,CRP-008,WH-005,2022-08-28,2116.83,63.74,134926.74,0,ชำระแล้ว,ตลาดกลาง
SAL-000328,ORD-000130,CUS-0126,CRP-004,WH-003,2023-10-29,3913.02,13.69,53569.24,0,ชำระแล้ว,ออนไลน์
SAL-000329,ORD-000131,CUS-0179,CRP-014,WH-015,2023-01-29,5846.1,68.0,397534.8,2,ชำระแล้ว,ตรงจากคลัง
SAL-000330,ORD-000131,CUS-0179,CRP-007,WH-015,2023-01-29,576.27,5.85,3371.18,0,บางส่วน,ตรงจากคลัง
SAL-000331,ORD-000132,CUS-0034,CRP-001,WH-011,2025-02-08,2196.09,11.07,24310.72,0,ชำระแล้ว,ตลาดกลาง
SAL-000332,ORD-000132,CUS-0034,CRP-007,WH-013,2025-02-08,1790.52,5.14,9203.27,0,ชำระแล้ว,ตลาดกลาง
