inventory_id,warehouse_id,crop_id,snapshot_date,beginning_stock_kg,received_kg,sold_kg,ending_stock_kg,unit_cost_thb,stock_status
INV-000268,WH-001,CRP-011,2024-11-05,281072.24,1673.79,4961.63,277784.4,57.88,สูง
INV-000269,WH-001,CRP-011,2024-11-14,277784.4,5630.73,4387.13,279028.0,38.64,สูง
INV-000270,WH-001,CRP-011,2024-11-20,279028.0,5796.91,4497.55,280327.36,57.05,สูง
INV-000271,WH-001,CRP-011,2024-11-23,280327.36,6606.2,1163.01,285770.55,64.44,สูง
INV-000272,WH-001,CRP-011,2024-11-26,285770.55,8278.92,7361.41,286688.06,57.39,สูง
INV-000273,WH-001,CRP-011,2024-11-29,286688.06,8098.8,6508.16,288278.7,51.02,สูง
INV-000274,WH-001,CRP-011,2024-12-05,288278.7,8134.03,352.55,296060.18,66.75,สูง
INV-000275,WH-001,CRP-011,2024-12-08,296060.18,5324.77,6355.68,295029.27,71.76,สูง
INV-000276,WH-001,CRP-011,2024-12-11,295029.27,2478.9,2454.64,295053.53,39.64,สูง
INV-000277,WH-001,CRP-011,2024-12-14,295053.53,6703.61,6436.35,295320.79,50.89,สูง
INV-000278,WH-001,CRP-011,2024-12-20,295320.79,9039.65,5996.15,298364.29,66.64,สูง
INV-000279,WH-001,CRP-011,2025-01-07,298364.29,5339.71,5441.05,298262.95,75.14,สูง
INV-000280,WH-001,CRP-011,2025-01-13,298262.95,2962.06,5988.04,295236.97,32.91,สูง
INV-000281,WH-001,CRP-011,2025-01-16,295236.97,6274.0,3400.28,298110.69,39.1,สูง
INV-000282,WH-001,CRP-011,2025-01-19,298110.69,8437.14,3648.29,302899.54,65.83,สูง
INV-000283,WH-001,CRP-011,2025-01-22,302899.54,8301.35,5825.69,305375.2,64.53,สูง
INV-000284,WH-001,CRP-011,2025-01-28,305375.2,1740.46,3680.45,303435.21,48.15,สูง
INV-000285,WH-001,CRP-011,2025-01-31,303435.21,7282.97,255.66,310462.52,70.19,สูง
INV-000286,WH-001,CRP-011,2025-02-03,310462.52,2161.43,4800.27,307823.68,44.22,สูง
INV-000287,WH-001,CRP-011,2025-02-06,307823.68,130.19,7213.8,300740.07,57.83,สูง
INV-000288,WH-001,CRP-011,2025-02-12,300740.07,4835.97,990.77,304585.27,53.92,สูง
INV-000289,WH-001,CRP-011,2025-02-21,304585.27,9449.12,4328.52,309705.87,41.04,สูง
INV-000290,WH-001,CRP-011,2025-02-24,309705.87,3730.56,6140.53,307295.9,60.26,สูง
INV-000291,WH-001,CRP-011,2025-02-27,307295.9,6233.45,660.64,312868.71,74.37,สูง
INV-000292,WH-001,CRP-011,2025-03-02,312868.71,5863.99,326.42,318406.28,63.8,สูง
INV-000293,WH-001,CRP-011,2025-03-14,318406.28,7440.4,7393.21,318453.47,41.61,สูง
INV-000294,WH-001,CRP-011,2025-03-17,318453.47,7883.87,3092.18,323245.16,57.96,สูง
INV-000295,WH-001,CRP-011,2025-03-20,323245.16,690.97,5090.75,318845.38,63.51,สูง
INV-000296,WH-001,CRP-011,2025-03-26,318845.38,5775.81,5.6,324615.59,70.97,สูง
INV-000297,WH-001,CRP-011,2025-04-04,324615.59,3320.13,7906.31,320029.41,47.76,สูง
INV-000298,WH-001,CRP-011,2025-04-16,320029.41,2780.02,1262.79,321546.64,76.16,สูง
INV-000299,WH-001,CRP-011,2025-04-22,321546.64,8255.29,6494.13,323307.8,73.98,สูง
INV-000300,WH-001,CRP-011,2025-04-25,323307.8,7894.27,7129.69,324072.38,78.79,สูง
INV-000301,WH-001,CRP-011,2025-04-28,324072.38,1467.38,5881.11,319658.65,52.45,สูง
INV-000302,WH-001,CRP-011,2025-05-01,319658.65,9833.71,4893.7,324598.66,52.16,สูง
INV-000303,WH-001,CRP-011,2025-05-04,324598.66,6121.06,2443.92,328275.8,63.89,สูง
INV-000304,WH-001,CRP-011,2025-05-07,328275.8,7018.72,7654.83,327639.69,76.51,สูง
INV-000305,WH-001,CRP-011,2025-05-10,327639.69,2588.86,2369.21,327859.34,76.89,สูง
INV-000306,WH-001,CRP-011,2025-05-13,327859.34,2368.64,4258.21,325969.77,53.7,สูง
INV-000307,WH-001,CRP-011,2025-05-16,325969.77,1096.76,4626.14,322440.39,57.45,สูง
INV-000308,WH-001,CRP-011,2025-05-19,322440.39,1051.17,5184.82,318306.74,80.82,สูง
INV-000309,WH-001,CRP-011,2025-05-25,318306.74,8759.91,7766.78,319299.87,77.45,สูง
INV-000310,WH-001,CRP-011,2025-05-28,319299.87,7752.19,7051.83,320000.23,69.2,สูง
INV-000311,WH-001,CRP-011,2025-05-31,320000.23,3052.2,7565.04,315487.39,51.31,สูง
INV-000312,WH-001,CRP-011,2025-06-06,315487.39,9370.34,5154.02,319703.71,50.99,สูง
INV-000313,WH-001,CRP-011,2025-06-09,319703.71,5162.28,1128.87,323737.12,48.35,สูง
INV-000314,WH-001,CRP-011,2025-06-18,323737.12,6991.84,679.98,330048.98,47.72,สูง
INV-000315,WH-001,CRP-011,2025-06-21,330048.98,6119.61,3886.81,332281.78,63.07,สูง
INV-000316,WH-001,CRP-011,2025-06-24,332281.78,5980.35,3010.91,335251.22,48.68,สูง
INV-000317,WH-001,CRP-011,2025-06-30,335251.22,91.36,5336.77,330005.81,43.2,สูง
INV-000318,WH-001,CRP-011,2025-07-06,330005.81,6533.78,4961.8,331577.79,52.21,สูง
INV-000319,WH-001,CRP-011,2025-07-09,331577.79,7190.18,1677.18,337090.79,50.07,สูง
INV-000320,WH-001,CRP-011,2025-07-12,337090.79,1109.1,3389.58,334810.31,72.19,สูง
INV-000321,WH-001,CRP-011,2025-07-15,334810.31,2729.42,5272.8,332266.93,47.14,สูง
INV-000322,WH-001,CRP-011,2025-07-18,332266.93,7360.08,6487.57,333139.44,80.65,สูง
INV-000323,WH-001,CRP-011,2025-07-21,333139.44,473.91,5525.77,328087.58,66.91,สูง
INV-000324,WH-001,CRP-011,2025-07-30,328087.58,5572.51,3642.66,330017.43,41.14,สูง
INV-000325,WH-001,CRP-011,2025-08-02,330017.43,5496.42,386.96,335126.89,36.65,สูง
INV-000326,WH-001,CRP-011,2025-08-05,335126.89,2343.57,3934.05,333536.41,58.18,สูง
INV-000327,WH-001,CRP-011,2025-08-08,333536.41,7527.29,3423.9,337639.8,73.9,สูง
INV-000328,WH-001,CRP-011,2025-08-11,337639.8,4235.23,1807.47,340067.56,63.98,สูง
INV-000329,WH-001,CRP-011,2025-08-14,340067.56,7370.19,2222.95,345214.8,42.4,สูง
INV-000330,WH-001,CRP-011,2025-08-20,345214.8,9084.12,1545.36,352753.56,40.07,สูง
INV-000331,WH-001,CRP-011,2025-08-26,352753.56,9872.16,3268.71,359357.01,44.36,สูง
INV-000332,WH-001,CRP-011,2025-08-29,359357.01,8295.0,6338.01,361314.0,52.84,สูง
INV-000333,WH-001,CRP-011,2025-09-01,361314.0,2820.21,1681.12,362453.09,40.8,สูง
INV-000334,WH-001,CRP-011,2025-09-04,362453.09,6136.22,5693.08,362896.23,65.63,สูง
INV-000335,WH-001,CRP-011,2025-09-13,362896.23,521.7,5817.66,357600.27,50.3,สูง
INV-000336,WH-001,CRP-011,2025-09-22,357600.27,6535.62,6644.22,357491.67,63.86,สูง
INV-000337,WH-001,CRP-011,2025-09-25,357491.67,9245.2,2932.04,363804.83,54.93,สูง
INV-000338,WH-001,CRP-011,2025-10-07,363804.83,2934.38,6210.18,360529.03,43.62,สูง
INV-000339,WH-001,CRP-011,2025-10-10,360529.03,8659.3,2218.95,366969.38,62.97,สูง
INV-000340,WH-001,CRP-011,2025-10-13,366969.38,3182.45,4883.3,365268.53,49.63,สูง
INV-000341,WH-001,CRP-011,2025-10-16,365268.53,6046.44,5220.42,366094.55,71.57,สูง
INV-000342,WH-001,CRP-011,2025-10-19,366094.55,3540.79,2916.61,366718.73,77.36,สูง
INV-000343,WH-001,CRP-011,2025-10-22,366718.73,121.32,7553.48,359286.57,36.07,สูง
INV-000344,WH-001,CRP-011,2025-10-28,359286.57,314.47,2668.71,356932.33,80.67,สูง
INV-000345,WH-001,CRP-011,2025-11-09,356932.33,3059.34,3328.89,356662.78,49.52,สูง
INV-000346,WH-001,CRP-011,2025-11-12,356662.78,6078.76,3893.18,358848.36,66.56,สูง
INV-000347,WH-001,CRP-011,2025-11-15,358848.36,8605.73,6646.16,360807.93,61.27,สูง
INV-000348,WH-001,CRP-011,2025-11-18,360807.93,6291.79,5308.62,361791.1,49.23,สูง
INV-000349,WH-001,CRP-011,2025-11-24,361791.1,4332.8,1498.84,364625.06,38.92,สูง
INV-000350,WH-001,CRP-011,2025-11-30,364625.06,4549.55,1442.06,367732.55,78.92,สูง
INV-000351,WH-001,CRP-011,2025-12-06,367732.55,9709.38,7676.47,369765.46,46.87,สูง
INV-000352,WH-001,CRP-011,2025-12-09,369765.46,3593.53,2048.46,371310.53,74.25,สูง
INV-000353,WH-001,CRP-011,2025-12-12,371310.53,7078.32,5015.01,373373.84,45.67,สูง
INV-000354,WH-001,CRP-011,2025-12-18,373373.84,4158.4,4135.59,373396.65,46.77,สูง
INV-000355,WH-001,CRP-011,2025-12-21,373396.65,700.09,2678.74,371418.0,37.83,สูง
INV-000356,WH-001,CRP-011,2025-12-24,371418.0,3682.72,1341.08,373759.64,78.48,สูง
INV-000357,WH-001,CRP-011,2025-12-27,373759.64,7792.66,6227.08,375325.22,66.52,สูง
INV-000358,WH-001,CRP-005,2021-01-04,17775.51,4129.64,1341.41,20563.74,3.56,สูง
INV-000359,WH-001,CRP-005,2021-01-10,20563.74,4423.42,558.41,24428.75,3.32,สูง
INV-000360,WH-001,CRP-005,2021-01-19,24428.75,84.06,5918.72,18594.09,2.9,ปกติ
INV-000361,WH-001,CRP-005,2021-01-22,18594.09,3357.92,6834.19,15117.82,3.1,ปกติ
INV-000362,WH-001,CRP-005,2021-01-25,15117.82,8680.35,3989.28,19808.89,3.5,ปกติ
INV-000363,WH-001,CRP-005,2021-01-31,19808.89,483.92,3049.49,17243.32,3.05,ปกติ
INV-000364,WH-001,CRP-005,2021-02-09,17243.32,7488.68,1555.37,23176.63,3.57,สูง
INV-000365,WH-001,CRP-005,2021-02-15,23176.63,7803.01,2078.12,28901.52,3.32,สูง
INV-000366,WH-001,CRP-005,2021-02-18,28901.52,786.36,3393.55,26294.33,3.14,สูง
INV-000367,WH-001,CRP-005,2021-02-24,26294.33,1157.19,5237.96,22213.56,2.1,สูง
INV-000368,WH-001,CRP-005,2021-03-05,22213.56,7906.53,2545.29,27574.8,3.51,สูง
INV-000369,WH-001,CRP-005,2021-03-08,27574.8,7330.46,617.47,34287.79,2.47,สูง
INV-000370,WH-001,CRP-005,2021-03-11,34287.79,2936.79,2101.06,35123.52,2.71,สูง
INV-000371,WH-001,CRP-005,2021-03-14,35123.52,5545.9,15.36,40654.06,2.15,สูง
INV-000372,WH-001,CRP-005,2021-03-20,40654.06,6358.68,2242.66,44770.08,2.53,สูง
INV-000373,WH-001,CRP-005,2021-03-26,44770.08,4922.33,5922.95,43769.46,2.92,สูง
INV-000374,WH-001,CRP-005,2021-04-01,43769.46,7032.41,591.73,50210.14,2.07,สูง
INV-000375,WH-001,CRP-005,2021-04-04,50210.14,5159.5,3956.55,51413.09,2.42,สูง
INV-000376,WH-001,CRP-005,2021-04-07,51413.09,4552.71,2345.99,53619.81,2.33,สูง
INV-000377,WH-001,CRP-005,2021-04-13,53619.81,1249.56,1616.94,53252.43,2.58,สูง
INV-000378,WH-001,CRP-005,2021-04-28,53252.43,3515.16,5570.14,51197.45,2.48,สูง
INV-000379,WH-001,CRP-005,2021-05-04,51197.45,6159.26,4511.47,52845.24,3.57,สูง
INV-000380,WH-001,CRP-005,2021-05-07,52845.24,9183.96,4000.96,58028.24,2.44,สูง
INV-000381,WH-001,CRP-005,2021-05-13,58028.24,6601.26,6288.29,58341.21,3.16,สูง
INV-000382,WH-001,CRP-005,2021-05-16,58341.21,522.14,3015.1,55848.25,2.98,สูง
INV-000383,WH-001,CRP-005,2021-05-19,55848.25,2278.99,2298.28,55828.96,2.98,สูง
INV-000384,WH-001,CRP-005,2021-05-22,55828.96,7747.99,654.46,62922.49,3.46,สูง
INV-000385,WH-001,CRP-005,2021-05-25,62922.49,7811.36,6676.16,64057.69,2.7,สูง
INV-000386,WH-001,CRP-005,2021-05-28,64057.69,3659.92,5948.18,61769.43,3.51,สูง
INV-000387,WH-001,CRP-005,2021-05-31,61769.43,4286.52,7826.32,58229.63,3.31,สูง
INV-000388,WH-001,CRP-005,2021-06-03,58229.63,2053.72,1528.82,58754.53,2.87,สูง
INV-000389,WH-001,CRP-005,2021-06-06,58754.53,39.73,7946.87,50847.39,2.65,สูง
INV-000390,WH-001,CRP-005,2021-06-09,50847.39,5615.53,1794.57,54668.35,3.15,สูง
INV-000391,WH-001,CRP-005,2021-06-12,54668.35,6001.57,3675.57,56994.35,2.02,สูง
INV-000392,WH-001,CRP-005,2021-06-15,56994.35,8685.39,1195.96,64483.78,3.43,สูง
INV-000393,WH-001,CRP-005,2021-06-21,64483.78,3942.28,6256.78,62169.28,3.36,สูง
INV-000394,WH-001,CRP-005,2021-07-09,62169.28,2111.09,3749.59,60530.78,2.78,สูง
INV-000395,WH-001,CRP-005,2021-07-15,60530.78,5883.82,1608.76,64805.84,3.38,สูง
INV-000396,WH-001,CRP-005,2021-07-21,64805.84,1529.39,4552.63,61782.6,2.94,สูง
INV-000397,WH-001,CRP-005,2021-07-24,61782.6,8846.74,6427.02,64202.32,3.04,สูง
INV-000398,WH-001,CRP-005,2021-07-30,64202.32,5394.82,5205.07,64392.07,3.31,สูง
INV-000399,WH-001,CRP-005,2021-08-02,64392.07,7076.0,5107.1,66360.97,2.85,สูง
INV-000400,WH-001,CRP-005,2021-08-05,66360.97,6004.6,5494.19,66871.38,3.28,สูง
INV-000401,WH-001,CRP-005,2021-08-08,66871.38,8605.06,7697.41,67779.03,2.19,สูง
INV-000402,WH-001,CRP-005,2021-08-11,67779.03,149.26,7713.64,60214.65,2.7,สูง
INV-000403,WH-001,CRP-005,2021-08-14,60214.65,2972.12,4202.09,58984.68,3.47,สูง
INV-000404,WH-001,CRP-005,2021-08-20,58984.68,71.75,6927.03,52129.4,3.6,สูง
INV-000405,WH-001,CRP-005,2021-08-26,52129.4,7069.91,926.57,58272.74,2.91,สูง
INV-000406,WH-001,CRP-005,2021-09-01,58272.74,9275.19,86.03,67461.9,3.04,สูง
INV-000407,WH-001,CRP-005,2021-09-04,67461.9,6344.99,110.08,73696.81,3.04,สูง
INV-000408,WH-001,CRP-005,2021-09-07,73696.81,9915.04,3550.31,80061.54,2.52,สูง
INV-000409,WH-001,CRP-005,2021-09-13,80061.54,5188.99,3868.49,81382.04,2.1,สูง
INV-000410,WH-001,CRP-005,2021-09-19,81382.04,3809.77,2902.43,82289.38,3.12,สูง
INV-000411,WH-001,CRP-005,2021-10-04,82289.38,8042.6,3889.43,86442.55,2.66,สูง
INV-000412,WH-001,CRP-005,2021-10-07,86442.55,4753.34,6862.83,84333.06,3.09,สูง
INV-000413,WH-001,CRP-005,2021-10-13,84333.06,7917.1,7649.95,84600.21,3.22,สูง
INV-000414,WH-001,CRP-005,2021-10-16,84600.21,2526.65,5280.89,81845.97,2.55,สูง
INV-000415,WH-001,CRP-005,2021-10-19,81845.97,5860.79,4159.91,83546.85,2.25,สูง
INV-000416,WH-001,CRP-005,2021-10-25,83546.85,240.9,7143.52,76644.23,3.59,สูง
INV-000417,WH-001,CRP-005,2021-10-28,76644.23,9345.95,5496.91,80493.27,2.55,สูง
INV-000418,WH-001,CRP-005,2021-11-03,80493.27,1328.06,2386.4,79434.93,3.01,สูง
INV-000419,WH-001,CRP-005,2021-11-09,79434.93,5348.78,540.8,84242.91,3.19,สูง
INV-000420,WH-001,CRP-005,2021-11-12,84242.91,3765.1,1431.33,86576.68,3.42,สูง
INV-000421,WH-001,CRP-005,2021-11-21,86576.68,9942.98,1650.8,94868.86,2.28,สูง
INV-000422,WH-001,CRP-005,2021-11-24,94868.86,9206.83,5654.22,98421.47,2.35,สูง
INV-000423,WH-001,CRP-005,2021-11-27,98421.47,8149.37,3875.08,102695.76,2.87,สูง
INV-000424,WH-001,CRP-005,2021-12-06,102695.76,5425.97,7136.04,100985.69,2.93,สูง
INV-000425,WH-001,CRP-005,2021-12-09,100985.69,4330.18,7875.66,97440.21,2.59,สูง
INV-000426,WH-001,CRP-005,2021-12-12,97440.21,7480.16,236.13,104684.24,3.55,สูง
INV-000427,WH-001,CRP-005,2021-12-21,104684.24,3513.06,687.69,107509.61,2.76,สูง
INV-000428,WH-001,CRP-005,2021-12-24,107509.61,8414.36,6883.53,109040.44,2.31,สูง
INV-000429,WH-001,CRP-005,2021-12-30,109040.44,7147.71,1806.7,114381.45,2.98,สูง
INV-000430,WH-001,CRP-005,2022-01-05,114381.45,9671.67,1418.83,122634.29,2.62,สูง
INV-000431,WH-001,CRP-005,2022-01-08,122634.29,7183.81,3417.1,126401.0,2.08,สูง
INV-000432,WH-001,CRP-005,2022-01-11,126401.0,6261.73,2252.8,130409.93,2.16,สูง
INV-000433,WH-001,CRP-005,2022-01-14,130409.93,8018.84,3891.74,134537.03,3.02,สูง
INV-000434,WH-001,CRP-005,2022-01-17,134537.03,334.51,2954.89,131916.65,3.42,สูง
INV-000435,WH-001,CRP-005,2022-01-23,131916.65,7345.28,7559.12,131702.81,2.69,สูง
INV-000436,WH-001,CRP-005,2022-02-01,131702.81,4129.49,1971.93,133860.37,2.12,สูง
INV-000437,WH-001,CRP-005,2022-02-04,133860.37,5799.51,6927.46,132732.42,3.45,สูง
INV-000438,WH-001,CRP-005,2022-02-07,132732.42,8124.84,4361.05,136496.21,2.64,สูง
INV-000439,WH-001,CRP-005,2022-02-10,136496.21,8934.72,2671.8,142759.13,3.51,สูง
INV-000440,WH-001,CRP-005,2022-02-13,142759.13,5672.56,307.3,148124.39,3.45,สูง
INV-000441,WH-001,CRP-005,2022-02-16,148124.39,6170.31,4117.5,150177.2,2.9,สูง
INV-000442,WH-001,CRP-005,2022-02-19,150177.2,4734.66,2405.96,152505.9,2.88,สูง
INV-000443,WH-001,CRP-005,2022-02-22,152505.9,6810.7,1488.82,157827.78,2.51,สูง
INV-000444,WH-001,CRP-005,2022-02-25,157827.78,6068.58,7606.12,156290.24,3.31,สูง
INV-000445,WH-001,CRP-005,2022-02-28,156290.24,7771.84,2253.66,161808.42,2.0,สูง
INV-000446,WH-001,CRP-005,2022-03-03,161808.42,8147.23,4917.51,165038.14,2.69,สูง
INV-000447,WH-001,CRP-005,2022-03-06,165038.14,4296.86,691.36,168643.64,3.0,สูง
INV-000448,WH-001,CRP-005,2022-03-09,168643.64,3604.75,3335.23,168913.16,3.58,สูง
INV-000449,WH-001,CRP-005,2022-03-12,168913.16,6951.67,957.57,174907.26,3.17,สูง
INV-000450,WH-001,CRP-005,2022-03-15,174907.26,897.0,675.49,175128.77,2.36,สูง
INV-000451,WH-001,CRP-005,2022-03-18,175128.77,8264.94,3824.75,179568.96,2.45,สูง
INV-000452,WH-001,CRP-005,2022-03-21,179568.96,2300.73,7922.15,173947.54,2.72,สูง
INV-000453,WH-001,CRP-005,2022-03-24,173947.54,3832.47,1233.7,176546.31,3.25,สูง
INV-000454,WH-001,CRP-005,2022-03-27,176546.31,7309.58,1513.4,182342.49,2.9,สูง
INV-000455,WH-001,CRP-005,2022-03-30,182342.49,5834.06,5046.4,183130.15,3.2,สูง
INV-000456,WH-001,CRP-005,2022-04-02,183130.15,3666.19,4487.51,182308.83,2.49,สูง
INV-000457,WH-001,CRP-005,2022-04-05,182308.83,7520.36,776.69,189052.5,3.28,สูง
INV-000458,WH-001,CRP-005,2022-04-11,189052.5,713.73,98.58,189667.65,3.28,สูง
INV-000459,WH-001,CRP-005,2022-04-17,189667.65,5435.12,1953.29,193149.48,3.37,สูง
INV-000460,WH-001,CRP-005,2022-04-26,193149.48,6308.89,1889.68,197568.69,2.87,สูง
INV-000461,WH-001,CRP-005,2022-04-29,197568.69,3365.5,2361.39,198572.8,2.7,สูง
INV-000462,WH-001,CRP-005,2022-05-02,198572.8,2818.23,679.42,200711.61,3.49,สูง
INV-000463,WH-001,CRP-005,2022-05-05,200711.61,1602.81,1619.37,200695.05,3.39,สูง
INV-000464,WH-001,CRP-005,2022-05-08,200695.05,9710.36,1005.25,209400.16,3.38,สูง
INV-000465,WH-001,CRP-005,2022-05-11,209400.16,7356.12,2623.52,214132.76,3.2,สูง
INV-000466,WH-001,CRP-005,2022-05-23,214132.76,8266.99,4093.81,218305.94,3.19,สูง
INV-000467,WH-001,CRP-005,2022-05-26,218305.94,3989.61,5107.77,217187.78,2.0,สูง
INV-000468,WH-001,CRP-005,2022-05-29,217187.78,1680.97,7869.46,210999.29,3.35,สูง
INV-000469,WH-001,CRP-005,2022-06-01,210999.29,423.33,5424.86,205997.76,3.5,สูง
INV-000470,WH-001,CRP-005,2022-06-04,205997.76,9665.44,6426.07,209237.13,3.2,สูง
INV-000471,WH-001,CRP-005,2022-06-07,209237.13,2166.0,549.4,210853.73,2.21,สูง
INV-000472,WH-001,CRP-005,2022-06-10,210853.73,8066.33,6720.33,212199.73,2.19,สูง
INV-000473,WH-001,CRP-005,2022-06-16,212199.73,4769.14,1271.02,215697.85,2.21,สูง
INV-000474,WH-001,CRP-005,2022-06-19,215697.85,8907.42,2328.42,222276.85,3.48,สูง
INV-000475,WH-001,CRP-005,2022-07-01,222276.85,7620.79,34.57,229863.07,2.51,สูง
INV-000476,WH-001,CRP-005,2022-07-04,229863.07,3303.15,3670.77,229495.45,2.71,สูง
INV-000477,WH-001,CRP-005,2022-07-07,229495.45,4463.81,1487.01,232472.25,2.11,สูง
INV-000478,WH-001,CRP-005,2022-07-19,232472.25,6869.18,147.56,239193.87,3.48,สูง
INV-000479,WH-001,CRP-005,2022-07-22,239193.87,4471.72,172.92,243492.67,2.35,สูง
INV-000480,WH-001,CRP-005,2022-07-28,243492.67,5736.12,1656.57,247572.22,3.1,สูง
INV-000481,WH-001,CRP-005,2022-07-31,247572.22,6546.83,2225.88,251893.17,3.2,สูง
INV-000482,WH-001,CRP-005,2022-08-03,251893.17,5343.38,5290.85,251945.7,2.95,สูง
INV-000483,WH-001,CRP-005,2022-08-06,251945.7,8840.76,2065.25,258721.21,3.09,สูง
INV-000484,WH-001,CRP-005,2022-08-09,258721.21,7970.62,7354.49,259337.34,2.24,สูง
INV-000485,WH-001,CRP-005,2022-08-15,259337.34,7761.52,1922.0,265176.86,2.61,สูง
INV-000486,WH-001,CRP-005,2022-08-18,265176.86,3815.76,2143.66,266848.96,2.06,สูง
INV-000487,WH-001,CRP-005,2022-08-21,266848.96,1482.12,4127.74,264203.34,3.41,สูง
INV-000488,WH-001,CRP-005,2022-08-27,264203.34,405.14,5165.59,259442.89,2.65,สูง
INV-000489,WH-001,CRP-005,2022-08-30,259442.89,7647.73,5841.0,261249.62,2.17,สูง
INV-000490,WH-001,CRP-005,2022-09-02,261249.62,4484.39,679.58,265054.43,3.19,สูง
INV-000491,WH-001,CRP-005,2022-09-08,265054.43,425.94,4034.86,261445.51,2.32,สูง
INV-000492,WH-001,CRP-005,2022-09-14,261445.51,6282.47,7640.72,260087.26,3.24,สูง
INV-000493,WH-001,CRP-005,2022-09-20,260087.26,8025.4,6558.5,261554.16,3.05,สูง
INV-000494,WH-001,CRP-005,2022-09-23,261554.16,6702.48,5768.1,262488.54,2.75,สูง
INV-000495,WH-001,CRP-005,2022-10-02,262488.54,2870.47,7481.8,257877.21,2.5,สูง
INV-000496,WH-001,CRP-005,2022-10-17,257877.21,6264.57,7634.16,256507.62,3.16,สูง
INV-000497,WH-001,CRP-005,2022-10-20,256507.62,3253.42,217.68,259543.36,2.21,สูง
INV-000498,WH-001,CRP-005,2022-10-29,259543.36,7085.36,7565.43,259063.29,2.21,สูง
INV-000499,WH-001,CRP-005,2022-11-01,259063.29,1572.43,1257.53,259378.19,2.19,สูง
INV-000500,WH-001,CRP-005,2022-11-10,259378.19,6737.22,6669.92,259445.49,2.23,สูง
INV-000501,WH-001,CRP-005,2022-11-16,259445.49,9969.35,1094.2,268320.64,2.23,สูง
INV-000502,WH-001,CRP-005,2022-11-25,268320.64,5857.87,2569.23,271609.28,2.44,สูง
INV-000503,WH-001,CRP-005,2022-11-28,271609.28,6814.15,4005.93,274417.5,2.22,สูง
INV-000504,WH-001,CRP-005,2022-12-01,274417.5,1095.8,598.91,274914.39,2.02,สูง
INV-000505,WH-001,CRP-005,2022-12-04,274914.39,1871.48,6200.82,270585.05,3.29,สูง
INV-000506,WH-001,CRP-005,2022-12-07,270585.05,7257.81,3620.63,274222.23,2.91,สูง
INV-000507,WH-001,CRP-005,2022-12-10,274222.23,4139.69,621.81,277740.11,2.74,สูง
INV-000508,WH-001,CRP-005,2022-12-16,277740.11,2444.11,3447.88,276736.34,2.23,สูง
INV-000509,WH-001,CRP-005,2022-12-19,276736.34,120.65,723.33,276133.66,3.11,สูง
INV-000510,WH-001,CRP-005,2022-12-25,276133.66,6889.11,909.95,282112.82,3.07,สูง
INV-000511,WH-001,CRP-005,2022-12-31,282112.82,2732.21,515.51,284329.52,3.24,สูง
INV-000512,WH-001,CRP-005,2023-01-03,284329.52,1644.76,1858.42,284115.86,3.13,สูง
INV-000513,WH-001,CRP-005,2023-01-09,284115.86,1274.91,1020.5,284370.27,2.54,สูง
INV-000514,WH-001,CRP-005,2023-01-15,284370.27,5693.5,5388.48,284675.29,2.72,สูง
INV-000515,WH-001,CRP-005,2023-01-30,284675.29,4463.93,6190.69,282948.53,3.02,สูง
